season	player_id	player	birth_year	pos	age	experience	lg	tm	g	mp	fg_per_36_min	fga_per_36_min	fg_percent	avg_dist_fga	percent_fga_from_x2p_range	percent_fga_from_x0_3_range	percent_fga_from_x3_10_range	percent_fga_from_x10_16_range	percent_fga_from_x16_3p_range	percent_fga_from_x3p_range	fg_percent_from_x2p_range	fg_percent_from_x0_3_range	fg_percent_from_x3_10_range	fg_percent_from_x10_16_range	fg_percent_from_x16_3p_range	fg_percent_from_x3p_range	percent_assisted_x2p_fg	percent_assisted_x3p_fg	percent_dunks_of_fga	num_of_dunks	percent_corner_3s_of_3pa	corner_3_point_percent
2022	4897	Xavier Tillman Sr.	NA	PF	23	2	NBA	MEM	53	701	5	11.1	0.454	9.6	0.773	0.389	0.245	0.106	0.032	0.227	0.527	0.595	0.472	0.478	0.286	0.204	0.67	0.9	0.093	16	0.286	0.357
2022	4299	Zach LaVine	NA	SG	26	8	NBA	CHI	67	2328	8.7	18.3	0.476	15.2	0.599	0.264	0.103	0.086	0.147	0.401	0.534	0.7	0.451	0.343	0.408	0.389	0.35	0.568	0.055	62	0.139	0.53
2022	5024	Ziaire Williams	NA	SF	20	1	NBA	MEM	62	1346	5.1	11.3	0.45	17.2	0.429	0.179	0.108	0.083	0.059	0.571	0.632	0.855	0.478	0.343	0.64	0.314	0.8	0.961	0.104	44	0.471	0.325
2021	4219	Aaron Gordon	NA	PF	25	7	NBA	TOT	50	1384	6	13	0.463	13.5	0.647	0.283	0.166	0.132	0.066	0.353	0.533	0.709	0.398	0.439	0.303	0.335	0.494	0.831	0.114	52	0.188	0.333
2021	4582	Aaron Holiday	NA	PG	24	3	NBA	IND	66	1176	5.2	13.3	0.39	14.5	0.583	0.239	0.218	0.076	0.05	0.417	0.406	0.481	0.316	0.333	0.545	0.368	0.456	0.925	0	0	0.17	0.581
2021	4465	Alex Caruso	NA	PG	26	4	NBA	LAL	58	1216	3.9	9	0.436	14.8	0.551	0.246	0.144	0.102	0.059	0.449	0.464	0.653	0.341	0.323	0.222	0.401	0.487	0.927	0.039	9	0.409	0.393
2021	4142	Alex Len	NA	C	27	8	NBA	TOT	64	979	6.3	10.2	0.615	5.6	0.91	0.432	0.432	0.047	0	0.09	0.644	0.792	0.55	0.154	NA	0.32	0.755	1	0.281	75	0.64	0.313
2021	4142	Alex Len	NA	C	27	8	NBA	WAS	57	903	6.6	10.7	0.619	5.3	0.929	0.437	0.444	0.049	0	0.071	0.647	0.795	0.555	0.154	NA	0.263	0.752	1	0.284	74	0.632	0.25
2021	3500	Andre Iguodala	NA	SF	37	17	NBA	MIA	63	1339	2.6	6.7	0.383	20.3	0.266	0.149	0.048	0.032	0.036	0.734	0.53	0.649	0.5	0.25	0.333	0.33	0.8	0.933	0.077	17	0.478	0.391
2021	4223	Andrew Wiggins	NA	PF	25	7	NBA	GSW	71	2364	7.7	16.1	0.477	14.2	0.652	0.218	0.197	0.108	0.129	0.348	0.529	0.706	0.5	0.404	0.38	0.38	0.479	0.829	0.065	65	0.247	0.418
2021	4586	Anfernee Simons	NA	SG	21	3	NBA	POR	64	1104	5.5	13.1	0.419	20.7	0.297	0.08	0.11	0.042	0.065	0.703	0.403	0.531	0.295	0.412	0.423	0.426	0.125	0.683	0.01	3	0.152	0.535
2021	4808	Anthony Edwards	NA	SG	19	1	NBA	MIN	72	2314	7.9	18.8	0.417	14.2	0.571	0.306	0.145	0.047	0.072	0.429	0.483	0.647	0.318	0.246	0.276	0.329	0.392	0.632	0.066	70	0.14	0.301
2021	4068	Aron Baynes	NA	C	34	9	NBA	TOR	53	980	4.9	11.2	0.441	11.4	0.661	0.385	0.181	0.056	0.039	0.339	0.532	0.59	0.473	0.471	0.333	0.262	0.738	1	0.118	31	0.155	0.188
2021	4472	Bam Adebayo	NA	C	23	4	NBA	MIA	64	2143	7.7	13.4	0.57	7.6	0.99	0.353	0.303	0.225	0.11	0.01	0.573	0.794	0.471	0.456	0.386	0.25	0.656	1	0.188	137	0.125	0
2021	4148	Ben McLemore	NA	SG	27	8	NBA	TOT	53	905	5.4	14.5	0.37	21.6	0.233	0.099	0.041	0.022	0.071	0.767	0.447	0.639	0.333	0.25	0.308	0.346	0.816	0.959	0.014	4	0.236	0.5
2021	4474	Ben Simmons	NA	PG	24	4	NBA	PHI	58	1877	6.2	11.2	0.557	4.3	0.983	0.527	0.383	0.07	0.003	0.017	0.562	0.687	0.426	0.366	0.5	0.3	0.407	1	0.153	85	0.3	0.333
2021	3984	Bismack Biyombo	NA	C	28	10	NBA	CHO	66	1349	3.8	6.5	0.587	2.8	0.996	0.698	0.256	0.037	0.004	0.004	0.589	0.692	0.355	0.333	0	0	0.873	NA	0.318	70	1	0
2021	4307	Bobby Portis	NA	C	25	6	NBA	MIL	66	1372	8.2	15.7	0.523	12.4	0.737	0.264	0.194	0.162	0.117	0.263	0.542	0.671	0.457	0.495	0.457	0.471	0.536	1	0.062	27	0.382	0.467
2021	4224	Bojan Bogdanović	NA	SF	31	7	NBA	UTA	72	2216	6.6	15	0.439	15.4	0.502	0.181	0.226	0.079	0.016	0.498	0.487	0.635	0.411	0.438	0.133	0.39	0.412	0.961	0.015	11	0.406	0.444
2021	4591	Brad Wanamaker	NA	PG	31	3	NBA	TOT	61	1053	3.9	10.2	0.385	12.2	0.716	0.311	0.227	0.064	0.114	0.284	0.463	0.602	0.338	0.316	0.412	0.188	0.545	0.688	0.017	5	0.047	0
2021	4072	Bradley Beal	NA	SG	27	9	NBA	WAS	60	2147	11.2	23.2	0.485	13.3	0.73	0.177	0.274	0.143	0.136	0.27	0.535	0.66	0.53	0.47	0.452	0.349	0.43	0.723	0.021	24	0.169	0.381
2021	4693	Brandon Clarke	NA	PF	24	2	NBA	MEM	59	1415	6.5	12.6	0.517	8	0.844	0.412	0.279	0.131	0.022	0.156	0.565	0.725	0.428	0.385	0.364	0.26	0.814	1	0.145	59	0.597	0.261
2021	4379	Brandon Ingram	NA	SF	23	5	NBA	NOP	61	2093	8.8	18.9	0.466	15.9	0.659	0.144	0.115	0.224	0.176	0.341	0.51	0.677	0.417	0.449	0.51	0.381	0.368	0.79	0.027	26	0.165	0.306
2021	3801	Brook Lopez	NA	C	32	13	NBA	MIL	70	1902	6.1	12.1	0.503	14.2	0.561	0.263	0.211	0.064	0.023	0.439	0.632	0.774	0.511	0.488	0.533	0.338	0.692	0.958	0.111	66	0.27	0.408
2021	4594	Bruce Brown	NA	PG	24	3	NBA	BRK	65	1451	5.8	10.5	0.556	6.4	0.861	0.513	0.286	0.057	0.005	0.139	0.599	0.7	0.479	0.292	0.5	0.288	0.752	1	0.054	22	0.746	0.295
2021	4381	Bryn Forbes	NA	SG	27	5	NBA	MIL	70	1354	6.6	14.1	0.473	21	0.355	0.045	0.078	0.091	0.142	0.645	0.511	0.542	0.39	0.604	0.507	0.452	0.667	0.968	0.002	1	0.229	0.449
2021	4382	Buddy Hield	NA	SG	28	5	NBA	SAC	71	2433	6	14.7	0.406	21.2	0.273	0.087	0.06	0.064	0.063	0.727	0.446	0.64	0.267	0.444	0.355	0.391	0.331	0.812	0.009	8	0.136	0.469
2021	4696	Caleb Martin	NA	SF	25	2	NBA	CHO	53	818	4.2	11.3	0.375	16	0.512	0.285	0.094	0.012	0.121	0.488	0.496	0.575	0.375	0.333	0.419	0.248	0.6	0.871	0.039	7	0.248	0.258
2021	4698	Cameron Johnson	NA	PF	24	2	NBA	PHO	60	1437	5.1	12.1	0.42	19.5	0.306	0.143	0.066	0.054	0.043	0.694	0.581	0.754	0.5	0.346	0.429	0.349	0.837	0.983	0.046	20	0.379	0.425
2021	4311	Cameron Payne	NA	PG	26	6	NBA	PHO	60	1079	6.4	13.2	0.484	15.1	0.58	0.159	0.253	0.124	0.043	0.42	0.515	0.667	0.43	0.49	0.529	0.44	0.28	0.685	0	0	0.133	0.455
2021	3435	Carmelo Anthony	NA	PF	36	18	NBA	POR	69	1690	7	16.6	0.421	18.1	0.582	0.062	0.08	0.236	0.205	0.418	0.429	0.5	0.403	0.448	0.396	0.409	0.278	0.782	0.012	8	0.197	0.438
2021	4479	Cedi Osman	NA	SF	25	4	NBA	CLE	59	1510	5.2	14	0.374	16.3	0.447	0.234	0.147	0.051	0.015	0.553	0.458	0.569	0.314	0.4	0.333	0.306	0.617	0.859	0.012	7	0.191	0.323
2021	4481	Chris Boucher	NA	C	28	4	NBA	TOR	60	1453	7.1	13.9	0.514	12.8	0.58	0.382	0.154	0.014	0.03	0.42	0.609	0.692	0.465	0.5	0.353	0.383	0.687	0.978	0.096	46	0.14	0.333
2021	3585	Chris Paul	NA	PG	35	16	NBA	PHO	70	2199	7.2	14.4	0.499	16.9	0.706	0.058	0.114	0.327	0.208	0.294	0.543	0.667	0.55	0.516	0.546	0.395	0.083	0.412	0	0	0.097	0.4
2021	4230	Clint Capela	NA	C	26	7	NBA	ATL	63	1898	7.8	13.2	0.594	2.4	1	0.709	0.269	0.017	0.004	0	0.594	0.684	0.385	0.25	0.333	NA	0.668	NA	0.259	168	NA	NA
2021	4703	Coby White	NA	PG	20	2	NBA	CHI	69	2156	6.3	15.1	0.416	16.6	0.497	0.221	0.109	0.063	0.104	0.503	0.473	0.558	0.347	0.456	0.436	0.359	0.292	0.785	0.008	7	0.163	0.473
2021	4704	Cody Martin	NA	SF	25	2	NBA	CHO	52	849	3.5	8	0.441	11.2	0.691	0.436	0.117	0.074	0.064	0.309	0.515	0.561	0.636	0.214	0.333	0.276	0.597	0.875	0.085	15	0.586	0.265
2021	4599	Collin Sexton	NA	SG	22	3	NBA	CLE	60	2115	8.9	18.8	0.475	11.7	0.761	0.273	0.251	0.163	0.074	0.239	0.508	0.619	0.455	0.483	0.329	0.371	0.422	0.684	0.01	9	0.102	0.407
2021	3992	Cory Joseph	NA	PG	29	10	NBA	TOT	63	1446	5	10.6	0.469	13	0.69	0.218	0.254	0.143	0.075	0.31	0.527	0.753	0.463	0.328	0.469	0.341	0.335	0.889	0	0	0.303	0.4
2021	3805	D.J. Augustin	NA	PG	33	13	NBA	TOT	57	1129	4.3	10.9	0.394	19	0.367	0.146	0.102	0.073	0.047	0.633	0.413	0.54	0.371	0.28	0.313	0.382	0.212	0.711	0	0	0.194	0.31
2021	4077	Damian Lillard	NA	PG	30	9	NBA	POR	67	2398	9	20	0.451	17.9	0.472	0.238	0.096	0.044	0.094	0.528	0.519	0.631	0.359	0.441	0.437	0.391	0.177	0.393	0.015	19	0.038	0.185
2021	4484	Damion Lee	NA	SG	28	4	NBA	GSW	57	1079	4.3	9.1	0.467	20.3	0.292	0.08	0.091	0.091	0.029	0.708	0.638	0.773	0.68	0.52	0.5	0.397	0.863	0.961	0.007	2	0.309	0.45
2021	4705	Daniel Gafford	NA	PF-C	22	2	NBA	TOT	54	791	7	10.2	0.684	3.2	1	0.573	0.382	0.027	0.018	0	0.684	0.791	0.57	0.333	0.25	NA	0.714	NA	0.338	71	NA	NA
2021	4487	Daniel Theis	NA	C	28	4	NBA	TOT	65	1601	5.7	10.5	0.541	12.6	0.674	0.315	0.157	0.124	0.077	0.326	0.646	0.776	0.548	0.5	0.556	0.322	0.818	1	0.165	71	0.217	0.273
2021	3807	Danilo Gallinari	NA	PF	32	12	NBA	ATL	51	1222	6.1	14	0.434	19.4	0.465	0.084	0.088	0.152	0.141	0.535	0.466	0.65	0.405	0.472	0.388	0.406	0.515	0.932	0.017	6	0.094	0.333
2021	3867	Danny Green	NA	SF	33	12	NBA	PHI	69	1934	4.2	10.1	0.412	21.5	0.206	0.059	0.072	0.042	0.033	0.794	0.438	0.5	0.333	0.565	0.389	0.405	0.673	0.92	0.004	2	0.456	0.442
2021	4390	Dario Šarić	NA	C	26	5	NBA	PHO	50	871	6.3	14.1	0.447	13.5	0.605	0.269	0.228	0.073	0.035	0.395	0.512	0.674	0.359	0.52	0.25	0.348	0.736	1	0	0	0.119	0.563
2021	4707	Darius Bazley	NA	PF	20	2	NBA	OKC	55	1714	5.7	14.5	0.396	13.3	0.586	0.306	0.197	0.039	0.043	0.414	0.47	0.621	0.287	0.37	0.333	0.29	0.5	0.831	0.072	44	0.217	0.242
2021	4708	Darius Garland	NA	PG	21	2	NBA	CLE	54	1790	7.3	16.1	0.451	13.1	0.668	0.238	0.269	0.111	0.05	0.332	0.479	0.586	0.444	0.393	0.35	0.395	0.307	0.705	0.001	1	0.173	0.435
2021	4392	Dāvis Bertāns	NA	PF	28	5	NBA	WAS	57	1464	4.7	11.8	0.404	24.8	0.105	0.036	0.04	0.013	0.017	0.895	0.48	0.706	0.474	0.167	0.25	0.395	0.75	0.97	0.01	4	0.143	0.443
2021	4489	De'Aaron Fox	NA	PG	23	4	NBA	SAC	58	2036	9.4	19.6	0.477	12.9	0.712	0.233	0.232	0.151	0.095	0.288	0.539	0.761	0.426	0.482	0.362	0.322	0.16	0.524	0.015	17	0.094	0.367
2021	4602	De'Anthony Melton	NA	PG	22	3	NBA	MEM	52	1045	5.9	13.5	0.438	16.9	0.463	0.163	0.155	0.104	0.041	0.537	0.467	0.609	0.295	0.561	0.313	0.412	0.412	0.793	0.033	12	0.213	0.467
2021	4710	Dean Wade	NA	PF	24	2	NBA	CLE	63	1212	4	9.2	0.431	18.7	0.315	0.209	0.048	0.032	0.026	0.685	0.571	0.662	0.333	0.5	0.375	0.366	0.696	0.974	0.035	10	0.235	0.5
2021	4603	Deandre Ayton	NA	C	22	3	NBA	PHO	69	2115	7.3	11.7	0.626	5.5	0.971	0.53	0.259	0.137	0.045	0.029	0.639	0.766	0.517	0.479	0.323	0.2	0.714	1	0.166	109	0	NA
2021	3810	DeAndre Jordan	NA	C	32	13	NBA	BRK	57	1246	5.5	7.2	0.763	1.7	0.996	0.876	0.108	0.004	0.008	0.004	0.766	0.826	0.37	0	0	0	0.8	NA	0.61	137	0	NA
2021	4393	DeAndre' Bembry	NA	SF	26	5	NBA	TOR	51	972	4.3	8.4	0.513	8.9	0.768	0.377	0.342	0.035	0.013	0.232	0.589	0.767	0.436	0.375	0	0.264	0.583	0.929	0.132	23	0.226	0.333
2021	4394	Dejounte Murray	NA	PG	24	4	NBA	SAS	67	2139	7.4	16.4	0.453	12.6	0.796	0.193	0.205	0.266	0.131	0.204	0.488	0.649	0.39	0.452	0.477	0.317	0.275	0.857	0.013	12	0.206	0.293
2021	4320	Delon Wright	NA	SG-PG	28	6	NBA	TOT	63	1748	4.9	10.7	0.463	11.5	0.668	0.332	0.259	0.064	0.014	0.332	0.509	0.645	0.373	0.364	0.429	0.372	0.301	0.781	0.01	5	0.198	0.353
2021	3872	DeMar DeRozan	NA	PF	31	12	NBA	SAS	61	2056	8	16.1	0.495	11	0.92	0.191	0.268	0.282	0.178	0.08	0.515	0.636	0.51	0.459	0.482	0.257	0.248	0.947	0.021	17	0.324	0.292
2021	4823	Deni Avdija	NA	SF	20	1	NBA	WAS	54	1257	3.7	8.9	0.417	16.6	0.462	0.144	0.237	0.045	0.035	0.538	0.535	0.733	0.473	0.214	0.545	0.315	0.727	0.962	0.048	11	0.274	0.283
2021	4157	Dennis Schröder	NA	SG	27	8	NBA	LAL	61	1956	6.1	14	0.437	12.7	0.721	0.25	0.216	0.17	0.086	0.279	0.476	0.6	0.366	0.457	0.431	0.335	0.318	0.887	0.005	1	0.142	0.167
2021	4396	Denzel Valentine	NA	SG	27	4	NBA	CHI	62	1036	5.4	14.5	0.373	18.7	0.418	0.087	0.12	0.154	0.058	0.582	0.431	0.611	0.4	0.359	0.417	0.331	0.4	0.9	0.005	2	0.227	0.364
2021	3928	Derrick Favors	NA	C	29	11	NBA	UTA	68	1039	5.4	8.4	0.638	5.1	0.992	0.547	0.259	0.132	0.053	0.008	0.643	0.729	0.619	0.469	0.308	0	0.781	NA	0.128	26	1	0
2021	4397	Derrick Jones Jr.	NA	SF	23	5	NBA	POR	58	1318	4	8.3	0.484	12	0.553	0.467	0.079	0.003	0.003	0.447	0.619	0.662	0.375	1	0	0.316	0.673	0.977	0.197	50	0.522	0.31
2021	3812	Derrick Rose	NA	PG	32	12	NBA	TOT	50	1279	8.1	17.2	0.47	12.2	0.789	0.237	0.241	0.164	0.147	0.211	0.492	0.517	0.456	0.51	0.489	0.388	0.228	0.86	0	0	0.147	0.316
2021	4824	Desmond Bane	NA	SG	22	1	NBA	MEM	68	1519	5.5	11.8	0.469	17	0.457	0.176	0.132	0.094	0.054	0.543	0.513	0.614	0.485	0.426	0.407	0.432	0.709	0.932	0.012	5	0.262	0.493
2021	4321	Devin Booker	NA	SG	24	6	NBA	PHO	67	2270	9.9	20.4	0.484	14.5	0.712	0.179	0.163	0.231	0.139	0.288	0.543	0.678	0.481	0.542	0.441	0.34	0.394	0.659	0.021	24	0.086	0.5
2021	4826	Devin Vassell	NA	SF	20	1	NBA	SAS	62	1056	4.2	10.3	0.406	17.5	0.505	0.125	0.086	0.168	0.125	0.495	0.464	0.658	0.5	0.431	0.289	0.347	0.648	0.942	0.053	14	0.42	0.413
2021	4607	Devonte' Graham	NA	PG	25	3	NBA	CHO	55	1659	5.5	14.5	0.377	21.8	0.287	0.075	0.052	0.072	0.088	0.713	0.38	0.44	0.286	0.354	0.407	0.375	0.397	0.771	0.001	1	0.103	0.49
2021	4494	Dillon Brooks	NA	SF	25	4	NBA	MEM	67	1997	7.8	18.6	0.419	15	0.639	0.155	0.167	0.229	0.088	0.361	0.461	0.606	0.395	0.411	0.462	0.344	0.513	0.867	0.028	29	0.159	0.559
2021	4400	Domantas Sabonis	NA	PF	24	5	NBA	IND	62	2231	7.8	14.6	0.535	8.8	0.821	0.431	0.259	0.076	0.054	0.179	0.582	0.746	0.427	0.362	0.327	0.321	0.606	0.962	0.046	39	0.049	0.625
2021	4495	Donovan Mitchell	NA	PG	24	4	NBA	UTA	53	1771	9.7	22.2	0.438	16	0.577	0.157	0.219	0.093	0.108	0.423	0.476	0.608	0.418	0.451	0.424	0.386	0.15	0.5	0.022	14	0.104	0.375
2021	4608	Donte DiVincenzo	NA	SG	24	3	NBA	MIL	66	1814	5	12	0.42	17.2	0.426	0.257	0.083	0.053	0.033	0.574	0.475	0.574	0.34	0.281	0.35	0.379	0.533	0.779	0.02	8	0.176	0.426
2021	4401	Dorian Finney-Smith	NA	PF	27	5	NBA	DAL	60	1921	4.1	8.7	0.472	17.2	0.352	0.234	0.086	0.013	0.019	0.648	0.616	0.752	0.375	0.5	0.111	0.394	0.614	0.966	0.067	26	0.44	0.368
2021	4237	Doug McDermott	NA	PF	29	7	NBA	IND	66	1619	7.9	14.8	0.532	12.8	0.57	0.397	0.141	0.018	0.014	0.43	0.641	0.716	0.5	0.417	0.222	0.388	0.774	1	0.041	26	0.231	0.424
2021	4085	Draymond Green	NA	PF	30	9	NBA	GSW	63	1982	3.1	6.9	0.447	12.2	0.668	0.347	0.218	0.05	0.053	0.332	0.535	0.667	0.458	0.211	0.3	0.27	0.618	0.971	0.076	27	0.127	0.375
2021	4610	Drew Eubanks	NA	C	23	3	NBA	SAS	54	755	5.5	9.8	0.566	4.6	0.99	0.527	0.371	0.034	0.059	0.01	0.562	0.667	0.408	0.429	0.667	1	0.772	1	0.2	37	1	1
2021	4611	Duncan Robinson	NA	SF	26	3	NBA	MIA	72	2262	5	11.4	0.439	22.8	0.145	0.079	0.029	0.022	0.014	0.855	0.625	0.825	0.429	0.438	0.2	0.408	0.892	0.972	0.006	4	0.186	0.368
2021	4496	Dwayne Bacon	NA	SG	25	4	NBA	ORL	72	1853	5.7	14.1	0.402	12.9	0.715	0.236	0.226	0.143	0.11	0.285	0.449	0.579	0.402	0.394	0.338	0.285	0.408	0.593	0.014	8	0.155	0.219
2021	3520	Dwight Howard	NA	C	35	17	NBA	PHI	69	1196	5.4	9.1	0.587	4.4	0.934	0.67	0.208	0.023	0.033	0.066	0.611	0.665	0.476	0.286	0.6	0.25	0.59	0.8	0.317	85	0.15	0.333
2021	4239	Dwight Powell	NA	C	29	7	NBA	DAL	58	966	4.5	7.2	0.619	4.5	0.892	0.737	0.144	0.01	0	0.108	0.665	0.755	0.25	0	NA	0.238	0.843	1	0.34	58	0	NA
2021	4497	Edmond Sumner	NA	SG	25	4	NBA	IND	53	861	6.2	11.8	0.525	10.4	0.688	0.443	0.195	0.035	0.014	0.312	0.582	0.712	0.364	0.4	0	0.398	0.69	0.943	0.064	18	0.386	0.441
2021	4240	Elfrid Payton	NA	PG	26	7	NBA	NYK	63	1484	6.5	15.1	0.432	8.4	0.842	0.368	0.339	0.093	0.042	0.158	0.46	0.576	0.393	0.293	0.346	0.286	0.27	0.964	0.014	7	0.398	0.308
2021	4006	Enes Freedom	NA	C	28	10	NBA	POR	72	1758	6.9	11.5	0.604	2.7	0.993	0.695	0.275	0.016	0.007	0.007	0.607	0.695	0.416	0.222	0.25	0.25	0.459	1	0.032	16	0	NA
2021	3934	Eric Bledsoe	NA	SG	31	11	NBA	NOP	71	2111	5.2	12.4	0.421	16.5	0.514	0.159	0.167	0.11	0.078	0.486	0.496	0.681	0.393	0.425	0.439	0.341	0.489	0.86	0	0	0.22	0.346
2021	4832	Facundo Campazzo	NA	PG	29	1	NBA	DEN	65	1425	3	8	0.381	19.6	0.314	0.105	0.137	0.054	0.019	0.686	0.444	0.636	0.419	0.235	0.167	0.352	0.273	0.842	0	0	0.269	0.448
2021	4403	Fred VanVleet	NA	SG	26	5	NBA	TOR	52	1899	6.4	16.5	0.389	18.2	0.453	0.174	0.115	0.069	0.095	0.547	0.416	0.53	0.26	0.433	0.386	0.366	0.305	0.661	0	0	0.107	0.255
2021	4501	Furkan Korkmaz	NA	SG	23	4	NBA	PHI	55	1062	5.8	14.4	0.401	19.5	0.366	0.137	0.09	0.064	0.075	0.634	0.445	0.655	0.289	0.333	0.344	0.375	0.449	0.941	0.026	10	0.249	0.403
2021	4717	Gabe Vincent	NA	PG	24	2	NBA	MIA	50	655	4.8	12.8	0.378	18.2	0.361	0.21	0.09	0.026	0.034	0.639	0.5	0.633	0.286	0.5	0.25	0.309	0.476	0.804	0.004	0	0.275	0.244
2021	3877	Garrett Temple	NA	SG	34	11	NBA	CHI	56	1528	3.7	9	0.415	16.1	0.475	0.236	0.087	0.073	0.079	0.525	0.503	0.611	0.424	0.393	0.367	0.335	0.67	0.955	0.003	0	0.47	0.362
2021	4718	Garrison Mathews	NA	SG	24	2	NBA	WAS	64	1038	3.4	8.2	0.409	23.4	0.165	0.042	0.055	0.021	0.046	0.835	0.538	0.9	0.308	0.4	0.545	0.384	0.619	0.934	0.004	1	0.323	0.484
2021	4618	Gary Trent Jr.	NA	SG	22	3	NBA	TOT	58	1802	6.4	15.7	0.408	18.6	0.454	0.101	0.117	0.113	0.122	0.546	0.435	0.646	0.359	0.393	0.375	0.385	0.484	0.806	0.013	7	0.186	0.425
2021	4405	Georges Niang	NA	PF	27	5	NBA	UTA	72	1154	5.5	12.6	0.437	19.8	0.279	0.067	0.128	0.072	0.012	0.721	0.469	0.593	0.538	0.276	0.2	0.425	0.698	0.992	0.005	2	0.36	0.419
2021	4164	Giannis Antetokounmpo	NA	PF	26	8	NBA	MIL	61	2013	11.2	19.7	0.569	9.5	0.799	0.451	0.193	0.094	0.062	0.201	0.636	0.837	0.401	0.359	0.324	0.303	0.428	0.299	0.169	178	0.045	0.3
2021	3817	Goran Dragić	NA	PG	34	13	NBA	MIA	50	1337	6.5	14.9	0.432	15.3	0.56	0.205	0.164	0.142	0.049	0.44	0.479	0.588	0.396	0.456	0.37	0.373	0.322	0.802	0	0	0.172	0.548
2021	4720	Grant Williams	NA	PF	22	2	NBA	BOS	63	1138	3.4	7.8	0.437	15.4	0.478	0.202	0.202	0.053	0.02	0.522	0.508	0.6	0.5	0.231	0.4	0.372	0.683	1	0.032	8	0.434	0.446
2021	4620	Grayson Allen	NA	SG	25	3	NBA	MEM	50	1259	4.9	11.8	0.418	19.2	0.338	0.123	0.126	0.07	0.019	0.662	0.471	0.667	0.365	0.414	0.125	0.391	0.606	0.907	0.029	11	0.172	0.34
2021	4621	Hamidou Diallo	NA	SG-SF	22	3	NBA	TOT	52	1226	6.6	13.8	0.477	9.4	0.826	0.368	0.274	0.096	0.087	0.174	0.505	0.682	0.395	0.244	0.39	0.341	0.434	0.964	0.06	28	0.293	0.292
2021	4089	Harrison Barnes	NA	PF	28	9	NBA	SAC	58	2102	5.5	11	0.497	12.5	0.601	0.307	0.248	0.044	0.003	0.399	0.567	0.721	0.415	0.393	0	0.391	0.584	0.88	0.059	35	0.223	0.491
2021	4837	Immanuel Quickley	NA	PG	21	1	NBA	NYK	64	1243	6.6	16.8	0.395	18.4	0.478	0.059	0.209	0.148	0.062	0.522	0.401	0.618	0.397	0.36	0.306	0.389	0.198	0.61	0.005	3	0.079	0.375
2021	4838	Isaac Okoro	NA	SG	20	1	NBA	CLE	67	2173	3.9	9.3	0.42	11.8	0.617	0.377	0.197	0.023	0.02	0.383	0.501	0.611	0.364	0.077	0.273	0.29	0.659	0.871	0.063	32	0.383	0.366
2021	4722	Isaiah Roby	NA	PF	22	2	NBA	OKC	61	1425	5.2	10.8	0.483	9.5	0.746	0.424	0.254	0.051	0.016	0.254	0.547	0.643	0.422	0.409	0.429	0.294	0.554	0.906	0.114	44	0.174	0.474
2021	4840	Isaiah Stewart	NA	C	19	1	NBA	DET	68	1455	5.6	10.1	0.553	7.4	0.846	0.494	0.252	0.066	0.034	0.154	0.592	0.644	0.524	0.556	0.429	0.333	0.659	1	0.108	37	0.079	0.2
2021	4410	Ivica Zubac	NA	C	23	5	NBA	LAC	72	1609	5.8	8.8	0.652	2.9	0.99	0.683	0.287	0.01	0.01	0.01	0.656	0.729	0.504	0.5	0.25	0.25	0.734	1	0.406	139	0	NA
2021	4723	Ja Morant	NA	PG	21	2	NBA	MEM	63	2053	7.5	16.8	0.449	10.7	0.748	0.335	0.261	0.132	0.02	0.252	0.499	0.632	0.372	0.437	0.316	0.303	0.294	0.603	0.06	46	0.104	0.24
2021	4841	Jaden McDaniels	NA	PF	20	1	NBA	MIN	63	1511	3.9	8.7	0.447	16	0.46	0.229	0.139	0.049	0.044	0.54	0.544	0.69	0.412	0.5	0.25	0.364	0.707	0.972	0.114	32	0.338	0.403
2021	4091	Jae Crowder	NA	PF	30	9	NBA	PHO	60	1648	4.3	10.7	0.404	21.9	0.228	0.075	0.049	0.03	0.073	0.772	0.455	0.649	0.417	0.267	0.361	0.389	0.804	0.959	0.006	2	0.255	0.402
2021	4842	Jae'Sean Tate	NA	SF	25	1	NBA	HOU	70	2043	5.6	11	0.506	10.2	0.688	0.405	0.253	0.019	0.011	0.312	0.595	0.719	0.449	0.083	0.286	0.308	0.539	0.95	0.05	27	0.405	0.329
2021	4412	Jakob Poeltl	NA	C	25	5	NBA	SAS	69	1845	5.2	8.4	0.616	3.7	1	0.581	0.333	0.074	0.012	0	0.616	0.72	0.49	0.438	0.2	NA	0.755	NA	0.1	40	NA	NA
2021	4630	Jalen Brunson	NA	PG	24	3	NBA	DAL	68	1697	7	13.3	0.523	13.3	0.681	0.214	0.228	0.161	0.078	0.319	0.578	0.799	0.42	0.525	0.551	0.405	0.235	0.864	0.002	0	0.28	0.5
2021	3881	James Johnson	NA	PF	33	12	NBA	TOT	51	1043	5	11.3	0.446	11.7	0.633	0.364	0.205	0.049	0.015	0.367	0.556	0.672	0.403	0.313	0.6	0.258	0.557	0.935	0.043	12	0.433	0.231
2021	4255	JaMychal Green	NA	PF	30	7	NBA	DEN	58	1120	5.6	12	0.463	15.5	0.471	0.249	0.158	0.027	0.037	0.529	0.534	0.688	0.407	0.2	0.286	0.399	0.585	1	0.096	27	0.273	0.444
